3.74	0.137008
3.75	0.13799
3.76	0.13877
3.77	0.139347
3.78	0.139721
3.79	0.139892
3.8	0.139862
3.81	0.139632
3.82	0.139202
3.83	0.138574
3.84	0.13775
3.85	0.136732
3.86	0.135523
3.87	0.134125
3.88	0.132541
3.89	0.130774
3.9	0.128828
3.91	0.126707
3.92	0.124413
3.93	0.121953
3.94	0.119329
3.95	0.116548
3.96	0.113613
3.97	0.11053
3.98	0.107304
3.99	0.103942
4	0.100448
4.01	0.0968288
4.02	0.093091
4.03	0.0892407
4.04	0.0852846
4.05	0.0812293
4.06	0.0770818
4.07	0.0728492
4.08	0.0685387
4.09	0.0641575
4.1	0.0597132
4.11	0.0552132
4.12	0.0506653
4.13	0.046077
4.14	0.0414562
4.15	0.0368107
4.16	0.0321483
4.17	0.027477
4.18	0.0228047
4.19	0.0181392
4.2	0.0134884
4.21	0.00886027
4.22	0.00426256
4.23	-0.000296945
4.24	-0.00481055
4.25	-0.00927063
4.26	-0.0136697
4.27	-0.0180002
4.28	-0.0222551
4.29	-0.026427
4.3	-0.030509
4.31	-0.0344943
4.32	-0.0383762
4.33	-0.0421482
4.34	-0.045804
4.35	-0.0493376
4.36	-0.0527432
4.37	-0.0560152
4.38	-0.0591481
4.39	-0.062137
4.4	-0.064977
4.41	-0.0676636
4.42	-0.0701926
4.43	-0.0725599
4.44	-0.074762
4.45	-0.0767956
4.46	-0.0786577
4.47	-0.0803456
4.48	-0.0818569
4.49	-0.0831898
4.5	-0.0843426
4.51	-0.0853139
4.52	-0.086103
4.53	-0.0867092
4.54	-0.0871324
4.55	-0.0873727
4.56	-0.0874306
4.57	-0.0873071
4.58	-0.0870035
4.59	-0.0865213
4.6	-0.0858625
4.61	-0.0850296
4.62	-0.0840251
4.63	-0.0828523
4.64	-0.0815144
4.65	-0.0800152
4.66	-0.0783589
4.67	-0.0765497
4.68	-0.0745925
4.69	-0.0724922
4.7	-0.0702542
4.71	-0.067884
4.72	-0.0653876
4.73	-0.0627712
4.74	-0.0600411
4.75	-0.0572039
4.76	-0.0542666
4.77	-0.0512362
4.78	-0.04812
4.79	-0.0449254
4.8	-0.04166
4.81	-0.0383317
4.82	-0.0349483
4.83	-0.0315177
4.84	-0.0280482
4.85	-0.0245478
4.86	-0.0210248
4.87	-0.0174875
4.88	-0.0139441
4.89	-0.0104029
4.9	-0.00687225
4.91	-0.0033603
4.92	0.000124757
4.93	0.00357483
4.94	0.00698193
4.95	0.0103382
4.96	0.0136358
4.97	0.0168673
4.98	0.0200251
4.99	0.0231021
5	0.0260913
5.01	0.0289858
5.02	0.0317791
5.03	0.034465
5.04	0.0370374
5.05	0.0394906
5.06	0.0418192
5.07	0.0440181
5.08	0.0460826
5.09	0.0480082
5.1	0.049791
5.11	0.0514271
5.12	0.0529134
5.13	0.0542469
5.14	0.0554251
5.15	0.0564459
5.16	0.0573076
5.17	0.058009
5.18	0.0585491
5.19	0.0589276
5.2	0.0591444
5.21	0.0591999
5.22	0.0590951
5.23	0.0588311
5.24	0.0584096
5.25	0.0578328
5.26	0.0571032
5.27	0.0562236
5.28	0.0551975
5.29	0.0540285
5.3	0.0527208
5.31	0.0512787
5.32	0.0497071
5.33	0.0480113
5.34	0.0461966
5.35	0.044269
5.36	0.0422344
5.37	0.0400995
5.38	0.0378707
5.39	0.0355551
5.4	0.0331598
5.41	0.0306921
5.42	0.0281596
5.43	0.02557
5.44	0.0229312
5.45	0.0202512
5.46	0.017538
5.47	0.0147998
5.48	0.0120447
5.49	0.00928117
5.5	0.00651726
5.51	0.00376125
5.52	0.00102131
5.53	-0.00169446
5.54	-0.00437805
5.55	-0.00702156
5.56	-0.00961725
5.57	-0.0121575
5.58	-0.014635
5.59	-0.0170425
5.6	-0.0193731
5.61	-0.02162
5.62	-0.0237769
5.63	-0.0258376
5.64	-0.0277963
5.65	-0.0296476
5.66	-0.0313864
5.67	-0.0330078
5.68	-0.0345075
5.69	-0.0358815
5.7	-0.0371263
5.71	-0.0382387
5.72	-0.039216
5.73	-0.040056
5.74	-0.0407568
5.75	-0.041317
5.76	-0.0417358
5.77	-0.0420126
5.78	-0.0421476
5.79	-0.0421412
5.8	-0.0419942
5.81	-0.0417083
5.82	-0.0412851
5.83	-0.040727
5.84	-0.0400368
5.85	-0.0392176
5.86	-0.0382731
5.87	-0.0372072
5.88	-0.0360244
5.89	-0.0347295
5.9	-0.0333276
5.91	-0.0318243
5.92	-0.0302254
5.93	-0.028537
5.94	-0.0267656
5.95	-0.0249178
5.96	-0.0230008
5.97	-0.0210215
5.98	-0.0189874
5.99	-0.016906
6	-0.0147849
6.01	-0.0126321
6.02	-0.0104553
6.03	-0.00826241
6.04	-0.0060615
6.05	-0.00386049
6.06	-0.00166734
6.07	0.000510079
6.08	0.00266396
6.09	0.0047866
6.1	0.00687047
6.11	0.00890816
6.12	0.0108925
6.13	0.0128165
6.14	0.0146735
6.15	0.0164569
6.16	0.0181607
6.17	0.019779
6.18	0.0213062
6.19	0.0227374
6.2	0.0240676
6.21	0.0252926
6.22	0.0264083
6.23	0.0274113
6.24	0.0282986
6.25	0.0290673
6.26	0.0297155
6.27	0.0302414
6.28	0.0306439
6.29	0.030922
6.3	0.0310758
6.31	0.0311053
6.32	0.0310113
6.33	0.0307951
6.34	0.0304583
6.35	0.030003
6.36	0.029432
6.37	0.0287482
6.38	0.0279552
6.39	0.0270569
6.4	0.0260576
6.41	0.0249622
6.42	0.0237756
6.43	0.0225033
6.44	0.0211512
6.45	0.0197252
6.46	0.0182319
6.47	0.0166777
6.48	0.0150695
6.49	0.0134144
6.5	0.0117196
6.51	0.00999239
6.52	0.00824025
6.53	0.00647071
6.54	0.00469133
6.55	0.0029097
6.56	0.00113339
6.57	-0.000630098
6.58	-0.00237333
6.59	-0.00408899
6.6	-0.00576991
6.61	-0.0074091
6.62	-0.00899979
6.63	-0.0105354
6.64	-0.0120097
6.65	-0.0134166
6.66	-0.0147505
6.67	-0.0160061
6.68	-0.0171783
6.69	-0.0182627
6.7	-0.0192549
6.71	-0.0201513
6.72	-0.0209485
6.73	-0.0216437
6.74	-0.0222345
6.75	-0.0227189
6.76	-0.0230956
6.77	-0.0233635
6.78	-0.0235223
6.79	-0.0235719
6.8	-0.0235129
6.81	-0.0233464
6.82	-0.0230739
6.83	-0.0226973
6.84	-0.0222191
6.85	-0.0216424
6.86	-0.0209703
6.87	-0.0202068
6.88	-0.019356
6.89	-0.0184226
6.9	-0.0174115
6.91	-0.0163279
6.92	-0.0151777
6.93	-0.0139665
6.94	-0.0127008
6.95	-0.0113867
6.96	-0.0100311
6.97	-0.0086406
6.98	-0.0072222
6.99	-0.00578292
7	-0.00432986
7.01	-0.00287016
7.02	-0.00141096
7.03	4.06338e-05
7.04	0.00147758
7.05	0.00289294
7.06	0.00427992
7.07	0.00563187
7.08	0.00694237
7.09	0.00820522
7.1	0.00941447
7.11	0.0105645
7.12	0.0116499
7.13	0.0126658
7.14	0.0136076
7.15	0.014471
7.16	0.0152522
7.17	0.0159479
7.18	0.0165551
7.19	0.0170714
7.2	0.0174947
7.21	0.0178237
7.22	0.0180572
7.23	0.0181948
7.24	0.0182364
7.25	0.0181825
7.26	0.0180342
7.27	0.0177927
7.28	0.0174601
7.29	0.0170388
7.3	0.0165317
7.31	0.0159419
7.32	0.0152733
7.33	0.01453
7.34	0.0137164
7.35	0.0128374
7.36	0.0118982
7.37	0.0109043
7.38	0.00986127
7.39	0.00877526
7.4	0.00765239
7.41	0.00649902
7.42	0.00532164
7.43	0.00412684
7.44	0.00292127
7.45	0.00171162
7.46	0.000504557
7.47	-0.000693284
7.48	-0.00187536
7.49	-0.00303523
7.5	-0.00416662
7.51	-0.00526344
7.52	-0.00631983
7.53	-0.00733015
7.54	-0.00828908
7.55	-0.00919161
7.56	-0.010033
7.57	-0.0108091
7.58	-0.0115158
7.59	-0.0121496
7.6	-0.0127076
7.61	-0.013187
7.62	-0.0135856
7.63	-0.0139019
7.64	-0.0141345
7.65	-0.0142827
7.66	-0.0143464
7.67	-0.0143257
7.68	-0.0142214
7.69	-0.0140346
7.7	-0.0137673
7.71	-0.0134214
7.72	-0.0129996
7.73	-0.0125049
7.74	-0.0119408
7.75	-0.0113113
7.76	-0.0106204
7.77	-0.00987279
7.78	-0.00907335
7.79	-0.00822724
7.8	-0.00733991
7.81	-0.006417
7.82	-0.00546434
7.83	-0.00448794
7.84	-0.00349389
7.85	-0.00248837
7.86	-0.00147762
7.87	-0.00046784
7.88	0.000534768
7.89	0.00152409
7.9	0.00249414
7.91	0.00343905
7.92	0.00435315
7.93	0.005231
7.94	0.00606741
7.95	0.00685744
7.96	0.00759651
7.97	0.00828036
7.98	0.00890509
7.99	0.00946721
8	0.00996363
8.01	0.0103917
8.02	0.0107492
8.03	0.0110344
8.04	0.011246
8.05	0.0113831
8.06	0.0114456
8.07	0.0114335
8.08	0.0113475
8.09	0.0111886
8.1	0.0109585
8.11	0.0106592
8.12	0.0102932
8.13	0.00986328
8.14	0.00937283
8.15	0.0088255
8.16	0.00822532
8.17	0.00757665
8.18	0.00688415
8.19	0.00615272
8.2	0.00538754
8.21	0.00459394
8.22	0.00377746
8.23	0.00294371
8.24	0.00209844
8.25	0.00124741
8.26	0.000396403
8.27	-0.00044882
8.28	-0.00128258
8.29	-0.00209929
8.3	-0.00289353
8.31	-0.00366004
8.32	-0.00439379
8.33	-0.00508999
8.34	-0.00574414
8.35	-0.00635205
8.36	-0.00690986
8.37	-0.0074141
8.38	-0.00786166
8.39	-0.00824987
8.4	-0.00857647
8.41	-0.00883964
8.42	-0.00903802
8.43	-0.0091707
8.44	-0.00923726
8.45	-0.00923771
8.46	-0.00917258
8.47	-0.0090428
8.48	-0.00884981
8.49	-0.00859545
8.5	-0.00828202
8.51	-0.0079122
8.52	-0.00748908
8.53	-0.00701611
8.54	-0.00649708
8.55	-0.00593611
8.56	-0.00533756
8.57	-0.00470608
8.58	-0.00404651
8.59	-0.00336389
8.6	-0.00266337
8.61	-0.00195025
8.62	-0.00122984
8.63	-0.000507513
8.64	0.00021138
8.65	0.00092155
8.66	0.00161779
8.67	0.00229504
8.68	0.0029484
8.69	0.00357316
8.7	0.00416487
8.71	0.00471935
8.72	0.0052327
8.73	0.00570138
8.74	0.00612219
8.75	0.00649231
8.76	0.00680931
8.77	0.0070712
8.78	0.00727641
8.79	0.00742379
8.8	0.00751267
8.81	0.00754281
8.82	0.00751444
8.83	0.00742823
8.84	0.00728528
8.85	0.00708714
8.86	0.00683578
8.87	0.00653356
8.88	0.00618324
8.89	0.00578792
8.9	0.00535105
8.91	0.00487638
8.92	0.00436795
8.93	0.00383001
8.94	0.00326706
8.95	0.00268375
8.96	0.00208487
8.97	0.0014753
8.98	0.000859999
8.99	0.000243926
9	-0.000367975
9.01	-0.000970822
9.02	-0.00155983
9.03	-0.00213036
9.04	-0.00267794
9.05	-0.00319831
9.06	-0.00368745
9.07	-0.00414162
9.08	-0.0045574
9.09	-0.00493168
9.1	-0.00526171
9.11	-0.00554514
9.12	-0.00577998
9.13	-0.00596468
9.14	-0.00609811
9.15	-0.00617956
9.16	-0.00620875
9.17	-0.00618586
9.18	-0.00611147
9.19	-0.00598661
9.2	-0.00581272
9.21	-0.00559164
9.22	-0.0053256
9.23	-0.0050172
9.24	-0.00466936
9.25	-0.00428535
9.26	-0.0038687
9.27	-0.00342322
9.28	-0.00295292
9.29	-0.00246201
9.3	-0.00195487
9.31	-0.00143596
9.32	-0.000909838
9.33	-0.000381097
9.34	0.000145679
9.35	0.000665949
9.36	0.00117525
9.37	0.00166925
9.38	0.00214376
9.39	0.00259479
9.4	0.00301858
9.41	0.00341163
9.42	0.00377074
9.43	0.004093
9.44	0.00437587
9.45	0.00461715
9.46	0.00481503
9.47	0.0049681
9.48	0.00507535
9.49	0.00513618
9.5	0.00515041
9.51	0.00511828
9.52	0.00504045
9.53	0.00491797
9.54	0.00475231
9.55	0.00454529
9.56	0.00429911
9.57	0.00401632
9.58	0.00369977
9.59	0.00335261
9.6	0.00297825
9.61	0.00258033
9.62	0.00216267
9.63	0.00172927
9.64	0.00128425
9.65	0.000831782
9.66	0.00037612
9.67	-7.84966e-05
9.68	-0.000527858
9.69	-0.000967829
9.7	-0.00139439
9.71	-0.00180365
9.72	-0.00219194
9.73	-0.00255577
9.74	-0.00289192
9.75	-0.00319745
9.76	-0.00346972
9.77	-0.00370642
9.78	-0.00390559
9.79	-0.00406564
9.8	-0.00418535
9.81	-0.0042639
9.82	-0.00430088
9.83	-0.00429625
9.84	-0.0042504
9.85	-0.00416409
9.86	-0.00403846
9.87	-0.00387506
9.88	-0.00367575
9.89	-0.00344275
9.9	-0.00317859
9.91	-0.00288609
9.92	-0.00256831
9.93	-0.00222858
9.94	-0.00187038
9.95	-0.00149737
9.96	-0.00111334
9.97	-0.000722144
9.98	-0.00032771
9.99	6.60442e-05
10	0.000455223
10.01	0.000836003
10.02	0.00120466
10.03	0.00155763
10.04	0.00189151
10.05	0.0022031
10.06	0.00248948
10.07	0.00274795
10.08	0.00297615
10.09	0.00317202
10.1	0.00333382
10.11	0.00346021
10.12	0.00355018
10.13	0.00360311
10.14	0.00361875
10.15	0.00359725
10.16	0.00353911
10.17	0.00344524
10.18	0.00331687
10.19	0.00315561
10.2	0.00296338
10.21	0.00274241
10.22	0.00249522
10.23	0.00222458
10.24	0.0019335
10.25	0.00162515
10.26	0.00130289
10.27	0.000970214
10.28	0.000630672
10.29	0.000287884
10.3	-5.45224e-05
10.31	-0.000392946
10.32	-0.000723848
10.33	-0.00104379
10.34	-0.00134948
10.35	-0.00163778
10.36	-0.00190577
10.37	-0.00215076
10.38	-0.00237032
10.39	-0.0025623
10.4	-0.00272488
10.41	-0.00285653
10.42	-0.00295611
10.43	-0.00302278
10.44	-0.0030561
10.45	-0.00305598
10.46	-0.00302268
10.47	-0.00295684
10.48	-0.00285943
10.49	-0.00273177
10.5	-0.0025755
10.51	-0.00239255
10.52	-0.00218515
10.53	-0.00195578
10.54	-0.00170714
10.55	-0.00144211
10.56	-0.00116377
10.57	-0.000875294
10.58	-0.000579971
10.59	-0.000281133
10.6	1.7864e-05
10.61	0.000313686
10.62	0.000603052
10.63	0.000882778
10.64	0.0011498
10.65	0.00140123
10.66	0.00163436
10.67	0.0018467
10.68	0.00203603
10.69	0.00220039
10.7	0.00233812
10.71	0.00244786
10.72	0.00252861
10.73	0.00257966
10.74	0.00260068
10.75	0.00259167
10.76	0.00255298
10.77	0.00248529
10.78	0.00238963
10.79	0.0022673
10.8	0.00211996
10.81	0.0019495
10.82	0.0017581
10.83	0.00154814
10.84	0.00132221
10.85	0.0010831
10.86	0.000833688
10.87	0.000576986
10.88	0.000316063
10.89	5.40176e-05
10.9	-0.000206056
10.91	-0.000461108
10.92	-0.000708165
10.93	-0.000944369
10.94	-0.00116701
10.95	-0.00137355
10.96	-0.00156166
10.97	-0.00172925
10.98	-0.00187449
10.99	-0.00199582
11	-0.00209198
11.01	-0.00216202
11.02	-0.00220532
11.03	-0.00222156
11.04	-0.00221077
11.05	-0.00217331
11.06	-0.00210985
11.07	-0.00202136
11.08	-0.00190913
11.09	-0.00177472
11.1	-0.00161995
11.11	-0.00144689
11.12	-0.00125779
11.13	-0.00105512
11.14	-0.000841473
11.15	-0.000619572
11.16	-0.000392224
11.17	-0.000162284
11.18	6.7381e-05
11.19	0.000293922
11.2	0.00051455
11.21	0.000726567
11.22	0.000927398
11.23	0.00111462
11.24	0.00128602
11.25	0.00143955
11.26	0.00157345
11.27	0.00168619
11.28	0.00177652
11.29	0.00184348
11.3	0.00188641
11.31	0.00190498
11.32	0.00189915
11.33	0.00186918
11.34	0.00181566
11.35	0.00173947
11.36	0.00164176
11.37	0.00152397
11.38	0.00138777
11.39	0.00123506
11.4	0.00106794
11.41	0.000888695
11.42	0.000699732
11.43	0.000503581
11.44	0.000302842
11.45	0.000100163
11.46	-0.000101804
11.47	-0.000300432
11.48	-0.000493155
11.49	-0.000677499
11.5	-0.000851118
11.51	-0.00101182
11.52	-0.0011576
11.53	-0.00128666
11.54	-0.00139744
11.55	-0.00148861
11.56	-0.00155914
11.57	-0.00160827
11.58	-0.0016355
11.59	-0.00164066
11.6	-0.00162387
11.61	-0.00158553
11.62	-0.00152633
11.63	-0.00144724
11.64	-0.00134947
11.65	-0.00123451
11.66	-0.00110404
11.67	-0.000959951
11.68	-0.000804301
11.69	-0.000639296
11.7	-0.00046725
11.71	-0.00029056
11.72	-0.000111669
11.73	6.69661e-05
11.74	0.000242907
11.75	0.00041377
11.76	0.000577254
11.77	0.000731176
11.78	0.000873499
11.79	0.00100236
11.8	0.00111609
11.81	0.00121324
11.82	0.00129261
11.83	0.00135324
11.84	0.00139444
11.85	0.00141581
11.86	0.0014172
11.87	0.00139877
11.88	0.00136093
11.89	0.00130439
11.9	0.00123007
11.91	0.00113919
11.92	0.00103315
11.93	0.000913579
11.94	0.000782275
11.95	0.000641194
11.96	0.000492418
11.97	0.000338122
11.98	0.000180548
11.99	2.19665e-05
12	-0.00013535
12.01	-0.000289164
12.02	-0.000437301
12.03	-0.000577685
12.04	-0.000708363
12.05	-0.000827535
12.06	-0.000933579
12.07	-0.00102507
12.08	-0.00110082
12.09	-0.00115984
12.1	-0.00120143
12.11	-0.00122512
12.12	-0.00123072
12.13	-0.0012183
12.14	-0.00118819
12.15	-0.00114098
12.16	-0.0010775
12.17	-0.000998813
12.18	-0.000906211
12.19	-0.00080117
12.2	-0.000685344
12.21	-0.000560533
12.22	-0.000428661
12.23	-0.000291739
12.24	-0.000151844
12.25	-1.10814e-05
12.26	0.000128446
12.27	0.000264665
12.28	0.000395569
12.29	0.000519242
12.3	0.00063389
12.31	0.000737867
12.32	0.000829697
12.33	0.000908098
12.34	0.000971999
12.35	0.00102056
12.36	0.00105316
12.37	0.00106945
12.38	0.00106932
12.39	0.0010529
12.4	0.00102059
12.41	0.000972997
12.42	0.000910991
12.43	0.000835638
12.44	0.000748204
12.45	0.000650135
12.46	0.000543028
12.47	0.000428609
12.48	0.000308706
12.49	0.000185219
12.5	6.009e-05
12.51	-6.47266e-05
12.52	-0.000187294
12.53	-0.000305724
12.54	-0.000418206
12.55	-0.000523033
12.56	-0.00061863
12.57	-0.000703578
12.58	-0.000776634
12.59	-0.000836749
12.6	-0.000883086
12.61	-0.00091503
12.62	-0.000932198
12.63	-0.000934443
12.64	-0.000921853
12.65	-0.000894752
12.66	-0.000853694
12.67	-0.000799449
12.68	-0.000732991
12.69	-0.000655484
12.7	-0.00056826
12.71	-0.000472796
12.72	-0.000370693
12.73	-0.000263647
12.74	-0.000153421
12.75	-4.18175e-05
12.76	6.93503e-05
12.77	0.000178289
12.78	0.000283255
12.79	0.000382579
12.8	0.000474696
12.81	0.000558167
12.82	0.000631707
12.83	0.000694198
12.84	0.000744712
12.85	0.000782524
12.86	0.000807121
12.87	0.000818209
12.88	0.000815721
12.89	0.000799811
12.9	0.000770855
12.91	0.000729441
12.92	0.00067636
12.93	0.000612588
12.94	0.000539275
12.95	0.00045772
12.96	0.000369349
12.97	0.000275694
12.98	0.000178364
12.99	7.90156e-05
13	-2.06681e-05
13.01	-0.000119013
13.02	-0.000214376
13.03	-0.00030518
13.04	-0.000389932
13.05	-0.000467252
13.06	-0.000535895
13.07	-0.000594774
13.08	-0.000642971
13.09	-0.000679759
13.1	-0.000704607
13.11	-0.000717194
13.12	-0.000717408
13.13	-0.00070535
13.14	-0.000681331
13.15	-0.000645862
13.16	-0.000599649
13.17	-0.000543578
13.18	-0.000478698
13.19	-0.000406201
13.2	-0.000327404
13.21	-0.000243724
13.22	-0.000156651
13.23	-6.7725e-05
13.24	2.14938e-05
13.25	0.00010945
13.26	0.000194622
13.27	0.000275546
13.28	0.000350843
13.29	0.000419243
13.3	0.000479606
13.31	0.000530938
13.32	0.000572415
13.33	0.000603388
13.34	0.000623401
13.35	0.000632192
13.36	0.000629702
13.37	0.000616069
13.38	0.000591631
13.39	0.000556913
13.4	0.000512621
13.41	0.000459624
13.42	0.000398943
13.43	0.000331728
13.44	0.000259237
13.45	0.000182816
13.46	0.00010387
13.47	2.38401e-05
13.48	-5.58229e-05
13.49	-0.000133685
13.5	-0.000208355
13.51	-0.000278509
13.52	-0.000342915
13.53	-0.000400452
13.54	-0.000450133
13.55	-0.000491121
13.56	-0.000522743
13.57	-0.000544501
13.58	-0.00055608
13.59	-0.000557357
13.6	-0.000548393
13.61	-0.000529443
13.62	-0.000500938
13.63	-0.000463484
13.64	-0.000417849
13.65	-0.000364946
13.66	-0.000305813
13.67	-0.0002416
13.68	-0.000173541
13.69	-0.000102934
13.7	-3.11121e-05
13.71	4.05745e-05
13.72	0.00011079
13.73	0.000178234
13.74	0.00024167
13.75	0.000299941
13.76	0.000351999
13.77	0.000396917
13.78	0.000433912
13.79	0.000462353
13.8	0.000481776
13.81	0.000491891
13.82	0.000492586
13.83	0.000483928
13.84	0.000466161
