1.89	-1.78883	2.786
1.9	-1.8073	2.80495
1.91	-1.82591	2.824
1.92	-1.84466	2.84315
1.93	-1.86356	2.8624
1.94	-1.8826	2.88175
1.95	-1.90178	2.9012
1.96	-1.92112	2.92075
1.97	-1.9406	2.9404
1.98	-1.96022	2.96015
1.99	-1.98	2.98
2	-1.99993	2.99995
2.01	-2.02	3.02
2.02	-2.04023	3.04015
2.03	-2.0606	3.0604
2.04	-2.08113	3.08075
2.05	-2.10181	3.1012
2.06	-2.12265	3.12175
2.07	-2.14364	3.1424
2.08	-2.16479	3.16315
2.09	-2.18609	3.184
2.1	-2.20755	3.20495
2.11	-2.22916	3.226
2.12	-2.25094	3.24715
2.13	-2.27287	3.2684
2.14	-2.29497	3.28975
2.15	-2.31722	3.3112
2.16	-2.33963	3.33275
2.17	-2.36221	3.3544
2.18	-2.38495	3.37615
2.19	-2.40785	3.398
2.2	-2.43092	3.41995
2.21	-2.45415	3.442
2.22	-2.47755	3.46415
2.23	-2.50112	3.4864
2.24	-2.52485	3.50875
2.25	-2.54875	3.5312
2.26	-2.57282	3.55375
2.27	-2.59706	3.5764
2.28	-2.62147	3.59915
2.29	-2.64604	3.622
2.3	-2.6708	3.64495
2.31	-2.69572	3.668
2.32	-2.72082	3.69115
2.33	-2.74609	3.7144
2.34	-2.77153	3.73775
2.35	-2.79715	3.7612
2.36	-2.82295	3.78475
2.37	-2.84893	3.8084
2.38	-2.87508	3.83215
2.39	-2.90141	3.856
2.4	-2.92792	3.87995
2.41	-2.95461	3.904
2.42	-2.98148	3.92815
2.43	-3.00853	3.9524
2.44	-3.03577	3.97675
2.45	-3.06318	4.0012
2.46	-3.09079	4.02575
2.47	-3.11857	4.0504
2.48	-3.14654	4.07515
2.49	-3.1747	4.1
2.5	-3.20304	4.12495
2.51	-3.23157	4.15
2.52	-3.26029	4.17515
2.53	-3.2892	4.2004
2.54	-3.3183	4.22575
2.55	-3.34759	4.2512
2.56	-3.37707	4.27675
2.57	-3.40674	4.3024
2.58	-3.43661	4.32815
2.59	-3.46666	4.354
2.6	-3.49692	4.37995
2.61	-3.52736	4.406
2.62	-3.55801	4.43215
2.63	-3.58885	4.4584
2.64	-3.61988	4.48475
2.65	-3.65112	4.5112
2.66	-3.68255	4.53775
2.67	-3.71418	4.5644
2.68	-3.74602	4.59115
2.69	-3.77805	4.618
2.7	-3.81029	4.64495
2.71	-3.84273	4.672
2.72	-3.87537	4.69915
2.73	-3.90822	4.7264
2.74	-3.94127	4.75375
2.75	-3.97452	4.7812
2.76	-4.00798	4.80875
2.77	-4.04165	4.8364
2.78	-4.07553	4.86415
2.79	-4.10962	4.892
2.8	-4.14391	4.91995
2.81	-4.17842	4.948
2.82	-4.21313	4.97615
2.83	-4.24806	5.0044
2.84	-4.2832	5.03275
2.85	-4.31855	5.0612
2.86	-4.35412	5.08975
2.87	-4.3899	5.1184
2.88	-4.42589	5.14715
2.89	-4.46211	5.176
2.9	-4.49854	5.20495
2.91	-4.53518	5.234
2.92	-4.57205	5.26315
2.93	-4.60913	5.2924
2.94	-4.64643	5.32175
2.95	-4.68396	5.3512
2.96	-4.7217	5.38075
2.97	-4.75967	5.4104
2.98	-4.79786	5.44015
2.99	-4.83627	5.47
3	-4.87491	5.49995
3.01	-4.91377	5.53
3.02	-4.95286	5.56015
3.03	-4.99217	5.5904
3.04	-5.03172	5.62075
3.05	-5.07149	5.6512
3.06	-5.11148	5.68175
3.07	-5.15171	5.7124
3.08	-5.19217	5.74315
3.09	-5.23286	5.774
3.1	-5.27378	5.80495
3.11	-5.31494	5.836
3.12	-5.35632	5.86715
3.13	-5.39794	5.8984
3.14	-5.4398	5.92975
3.15	-5.48189	5.9612
3.16	-5.52422	5.99275
3.17	-5.56678	6.0244
3.18	-5.60958	6.05615
3.19	-5.65262	6.088
3.2	-5.6959	6.11995
3.21	-5.73942	6.152
3.22	-5.78318	6.18415
3.23	-5.82719	6.2164
3.24	-5.87143	6.24875
3.25	-5.91592	6.2812
3.26	-5.96065	6.31375
3.27	-6.00563	6.3464
3.28	-6.05085	6.37915
3.29	-6.09631	6.412
3.3	-6.14203	6.44495
3.31	-6.18799	6.478
3.32	-6.2342	6.51115
3.33	-6.28066	6.5444
3.34	-6.32736	6.57775
3.35	-6.37432	6.6112
3.36	-6.42153	6.64475
3.37	-6.469	6.6784
3.38	-6.51671	6.71215
3.39	-6.56468	6.746
3.4	-6.6129	6.77995
3.41	-6.66138	6.814
3.42	-6.71011	6.84815
3.43	-6.7591	6.8824
3.44	-6.80835	6.91675
3.45	-6.85785	6.9512
3.46	-6.90762	6.98575
3.47	-6.95764	7.0204
3.48	-7.00792	7.05515
3.49	-7.05847	7.09
3.5	-7.10927	7.12495
3.51	-7.16034	7.16
3.52	-7.21167	7.19515
3.53	-7.26327	7.2304
3.54	-7.31513	7.26575
3.55	-7.36726	7.3012
3.56	-7.41965	7.33675
3.57	-7.47231	7.3724
3.58	-7.52524	7.40815
3.59	-7.57843	7.444
3.6	-7.6319	7.47995
3.61	-7.68563	7.516
3.62	-7.73964	7.55215
3.63	-7.79391	7.5884
3.64	-7.84846	7.62475
3.65	-7.90329	7.6612
3.66	-7.95838	7.69775
3.67	-8.01375	7.7344
3.68	-8.0694	7.77115
3.69	-8.12532	7.808
3.7	-8.18152	7.84495
3.71	-8.238	7.882
3.72	-8.29475	7.91915
3.73	-8.35178	7.9564
3.74	-8.4091	7.99375
3.75	-8.46669	8.0312
3.76	-8.52456	8.06875
3.77	-8.58272	8.1064
3.78	-8.64116	8.14415
3.79	-8.69988	8.182
3.8	-8.75889	8.21995
3.81	-8.81818	8.258
3.82	-8.87776	8.29615
3.83	-8.93763	8.3344
3.84	-8.99778	8.37275
3.85	-9.05822	8.4112
3.86	-9.11895	8.44975
3.87	-9.17997	8.4884
3.88	-9.24127	8.52715
3.89	-9.30287	8.566
