1.97	0.930655	0.145432	-0.0760877	1
1.98	0.93025	0.145693	-0.0759425	1
1.99	0.929843	0.145954	-0.075797	1
2	0.929436	0.146215	-0.0756513	1
2.01	0.929028	0.146477	-0.0755053	1
2.02	0.92862	0.146739	-0.0753591	1
2.03	0.928212	0.147001	-0.0752126	1
2.04	0.927802	0.147264	-0.0750658	1
2.05	0.927392	0.147526	-0.0749188	1
2.06	0.926982	0.147789	-0.0747715	1
2.07	0.926571	0.148053	-0.0746239	1
2.08	0.92616	0.148316	-0.0744761	1
2.09	0.925748	0.14858	-0.074328	1
2.1	0.925335	0.148845	-0.0741797	1
2.11	0.924922	0.149109	-0.0740311	1
2.12	0.924508	0.149374	-0.0738822	1
2.13	0.924094	0.149639	-0.0737331	1
2.14	0.923679	0.149904	-0.0735837	1
2.15	0.923264	0.15017	-0.073434	1
2.16	0.922848	0.150436	-0.0732841	1
2.17	0.922432	0.150702	-0.0731339	1
2.18	0.922015	0.150968	-0.0729834	1
2.19	0.921598	0.151235	-0.0728327	1
2.2	0.921179	0.151502	-0.0726817	1
2.21	0.920761	0.15177	-0.0725304	1
2.22	0.920342	0.152037	-0.0723789	1
2.23	0.919922	0.152305	-0.0722271	1
2.24	0.919502	0.152573	-0.072075	1
2.25	0.919081	0.152842	-0.0719227	1
2.26	0.91866	0.15311	-0.0717701	1
2.27	0.918238	0.153379	-0.0716172	1
2.28	0.917815	0.153649	-0.071464	1
2.29	0.917392	0.153918	-0.0713106	1
2.3	0.916969	0.154188	-0.0711569	1
2.31	0.916545	0.154458	-0.071003	1
2.32	0.91612	0.154728	-0.0708488	1
2.33	0.915695	0.154999	-0.0706943	1
2.34	0.915269	0.15527	-0.0705395	1
2.35	0.914843	0.155541	-0.0703845	1
2.36	0.914416	0.155813	-0.0702292	1
2.37	0.913989	0.156085	-0.0700736	1
2.38	0.913561	0.156357	-0.0699178	1
2.39	0.913133	0.156629	-0.0697616	1
2.4	0.912704	0.156901	-0.0696052	1
2.41	0.912274	0.157174	-0.0694486	1
2.42	0.911844	0.157447	-0.0692916	1
2.43	0.911414	0.157721	-0.0691344	1
2.44	0.910983	0.157994	-0.0689769	1
2.45	0.910551	0.158268	-0.0688192	1
2.46	0.910119	0.158543	-0.0686612	1
2.47	0.909686	0.158817	-0.0685029	1
2.48	0.909253	0.159092	-0.0683443	1
2.49	0.908819	0.159367	-0.0681854	1
2.5	0.908384	0.159642	-0.0680263	1
2.51	0.907949	0.159918	-0.0678669	1
2.52	0.907514	0.160193	-0.0677072	1
2.53	0.907078	0.160469	-0.0675472	1
2.54	0.906641	0.160746	-0.067387	1
2.55	0.906204	0.161022	-0.0672265	1
2.56	0.905766	0.161299	-0.0670657	1
2.57	0.905328	0.161576	-0.0669047	1
2.58	0.90489	0.161854	-0.0667433	1
2.59	0.90445	0.162131	-0.0665817	1
2.6	0.90401	0.162409	-0.0664198	1
2.61	0.90357	0.162688	-0.0662576	1
2.62	0.903129	0.162966	-0.0660952	1
2.63	0.902688	0.163245	-0.0659325	1
2.64	0.902246	0.163524	-0.0657695	1
2.65	0.901803	0.163803	-0.0656062	1
2.66	0.90136	0.164082	-0.0654426	1
2.67	0.900917	0.164362	-0.0652788	1
2.68	0.900473	0.164642	-0.0651146	1
2.69	0.900028	0.164922	-0.0649502	1
2.7	0.899583	0.165203	-0.0647856	1
2.71	0.899137	0.165484	-0.0646206	1
2.72	0.898691	0.165765	-0.0644553	1
2.73	0.898244	0.166046	-0.0642898	1
2.74	0.897797	0.166327	-0.064124	1
2.75	0.897349	0.166609	-0.0639579	1
2.76	0.8969	0.166891	-0.0637915	1
2.77	0.896451	0.167174	-0.0636249	1
2.78	0.896002	0.167456	-0.063458	1
2.79	0.895552	0.167739	-0.0632907	1
2.8	0.895101	0.168022	-0.0631232	1
2.81	0.89465	0.168305	-0.0629555	1
2.82	0.894199	0.168589	-0.0627874	1
2.83	0.893746	0.168873	-0.062619	1
2.84	0.893294	0.169157	-0.0624504	1
2.85	0.892841	0.169441	-0.0622815	1
2.86	0.892387	0.169725	-0.0621123	1
2.87	0.891933	0.17001	-0.0619428	1
2.88	0.891478	0.170295	-0.061773	1
2.89	0.891022	0.170581	-0.061603	1
2.9	0.890567	0.170866	-0.0614326	1
2.91	0.89011	0.171152	-0.061262	1
2.92	0.889653	0.171438	-0.0610911	1
2.93	0.889196	0.171724	-0.0609199	1
2.94	0.888738	0.172011	-0.0607484	1
2.95	0.888279	0.172297	-0.0605766	1
2.96	0.88782	0.172584	-0.0604046	1
2.97	0.887361	0.172871	-0.0602322	1
2.98	0.886901	0.173159	-0.0600596	1
2.99	0.88644	0.173447	-0.0598867	1
3	0.885979	0.173734	-0.0597135	1
3.01	0.885517	0.174023	-0.05954	1
3.02	0.885055	0.174311	-0.0593662	1
3.03	0.884592	0.1746	-0.0591921	1
3.04	0.884129	0.174889	-0.0590178	1
3.05	0.883665	0.175178	-0.0588431	1
3.06	0.883201	0.175467	-0.0586682	1
3.07	0.882736	0.175757	-0.0584929	1
3.08	0.882271	0.176046	-0.0583174	1
3.09	0.881805	0.176336	-0.0581416	1
3.1	0.881339	0.176627	-0.0579655	1
3.11	0.880872	0.176917	-0.0577891	1
3.12	0.880405	0.177208	-0.0576125	1
3.13	0.879937	0.177499	-0.0574355	1
3.14	0.879468	0.17779	-0.0572582	1
3.15	0.878999	0.178081	-0.0570807	1
3.16	0.87853	0.178373	-0.0569028	1
3.17	0.87806	0.178665	-0.0567247	1
3.18	0.877589	0.178957	-0.0565463	1
3.19	0.877118	0.179249	-0.0563675	1
3.2	0.876647	0.179542	-0.0561885	1
3.21	0.876175	0.179835	-0.0560092	1
3.22	0.875702	0.180127	-0.0558296	1
3.23	0.875229	0.180421	-0.0556497	1
3.24	0.874755	0.180714	-0.0554696	1
3.25	0.874281	0.181008	-0.0552891	1
3.26	0.873807	0.181302	-0.0551083	1
3.27	0.873332	0.181596	-0.0549273	1
3.28	0.872856	0.18189	-0.0547459	1
3.29	0.87238	0.182184	-0.0545642	1
3.3	0.871903	0.182479	-0.0543823	1
3.31	0.871426	0.182774	-0.0542001	1
3.32	0.870948	0.183069	-0.0540175	1
3.33	0.87047	0.183365	-0.0538347	1
3.34	0.869991	0.18366	-0.0536516	1
3.35	0.869512	0.183956	-0.0534681	1
3.36	0.869032	0.184252	-0.0532844	1
3.37	0.868552	0.184548	-0.0531004	1
3.38	0.868071	0.184845	-0.0529161	1
3.39	0.86759	0.185141	-0.0527315	1
3.4	0.867108	0.185438	-0.0525466	1
3.41	0.866626	0.185735	-0.0523614	1
3.42	0.866143	0.186032	-0.0521759	1
3.43	0.86566	0.18633	-0.0519901	1
3.44	0.865176	0.186628	-0.051804	1
3.45	0.864692	0.186925	-0.0516176	1
3.46	0.864207	0.187224	-0.0514309	1
3.47	0.863722	0.187522	-0.0512439	1
3.48	0.863236	0.18782	-0.0510567	1
3.49	0.86275	0.188119	-0.0508691	1
3.5	0.862263	0.188418	-0.0506812	1
3.51	0.861776	0.188717	-0.050493	1
3.52	0.861288	0.189016	-0.0503045	1
3.53	0.8608	0.189316	-0.0501158	1
3.54	0.860311	0.189615	-0.0499267	1
3.55	0.859822	0.189915	-0.0497373	1
3.56	0.859332	0.190215	-0.0495476	1
3.57	0.858842	0.190516	-0.0493576	1
3.58	0.858351	0.190816	-0.0491674	1
3.59	0.85786	0.191117	-0.0489768	1
3.6	0.857368	0.191417	-0.0487859	1
3.61	0.856876	0.191719	-0.0485947	1
3.62	0.856384	0.19202	-0.0484032	1
3.63	0.85589	0.192321	-0.0482115	1
3.64	0.855397	0.192623	-0.0480194	1
3.65	0.854902	0.192924	-0.047827	1
3.66	0.854408	0.193226	-0.0476343	1
3.67	0.853913	0.193529	-0.0474413	1
3.68	0.853417	0.193831	-0.047248	1
3.69	0.852921	0.194133	-0.0470544	1
3.7	0.852424	0.194436	-0.0468605	1
3.71	0.851927	0.194739	-0.0466663	1
3.72	0.85143	0.195042	-0.0464718	1
3.73	0.850932	0.195345	-0.046277	1
3.74	0.850433	0.195649	-0.0460819	1
3.75	0.849934	0.195952	-0.0458865	1
3.76	0.849435	0.196256	-0.0456908	1
3.77	0.848935	0.19656	-0.0454947	1
3.78	0.848434	0.196864	-0.0452984	1
3.79	0.847933	0.197169	-0.0451018	1
3.8	0.847432	0.197473	-0.0449049	1
3.81	0.84693	0.197778	-0.0447076	1
3.82	0.846428	0.198082	-0.0445101	1
3.83	0.845925	0.198387	-0.0443122	1
3.84	0.845421	0.198693	-0.0441141	1
3.85	0.844918	0.198998	-0.0439156	1
3.86	0.844413	0.199303	-0.0437169	1
3.87	0.843909	0.199609	-0.0435178	1
3.88	0.843403	0.199915	-0.0433184	1
3.89	0.842898	0.200221	-0.0431187	1
3.9	0.842392	0.200527	-0.0429187	1
3.91	0.841885	0.200833	-0.0427184	1
3.92	0.841378	0.20114	-0.0425178	1
3.93	0.84087	0.201447	-0.0423169	1
3.94	0.840362	0.201753	-0.0421157	1
3.95	0.839854	0.20206	-0.0419142	1
3.96	0.839345	0.202367	-0.0417124	1
3.97	0.838836	0.202675	-0.0415102	1
3.98	0.838326	0.202982	-0.0413078	1
3.99	0.837815	0.20329	-0.0411051	1
4	0.837305	0.203597	-0.040902	1
4.01	0.836793	0.203905	-0.0406986	1
4.02	0.836282	0.204213	-0.040495	1
4.03	0.835769	0.204522	-0.040291	1
4.04	0.835257	0.20483	-0.0400867	1
4.05	0.834744	0.205138	-0.0398821	1
4.06	0.83423	0.205447	-0.0396772	1
4.07	0.833716	0.205756	-0.039472	1
4.08	0.833202	0.206065	-0.0392664	1
4.09	0.832687	0.206374	-0.0390606	1
4.1	0.832171	0.206683	-0.0388545	1
4.11	0.831655	0.206993	-0.038648	1
4.12	0.831139	0.207302	-0.0384413	1
4.13	0.830622	0.207612	-0.0382342	1
4.14	0.830105	0.207922	-0.0380268	1
4.15	0.829588	0.208231	-0.0378191	1
4.16	0.82907	0.208542	-0.0376111	1
4.17	0.828551	0.208852	-0.0374028	1
4.18	0.828032	0.209162	-0.0371942	1
4.19	0.827513	0.209473	-0.0369852	1
4.2	0.826993	0.209783	-0.036776	1
4.21	0.826472	0.210094	-0.0365665	1
4.22	0.825952	0.210405	-0.0363566	1
4.23	0.825431	0.210716	-0.0361464	1
4.24	0.824909	0.211027	-0.0359359	1
4.25	0.824387	0.211338	-0.0357251	1
4.26	0.823864	0.21165	-0.035514	1
4.27	0.823341	0.211961	-0.0353026	1
4.28	0.822818	0.212273	-0.0350909	1
4.29	0.822294	0.212585	-0.0348788	1
4.3	0.82177	0.212897	-0.0346665	1
4.31	0.821245	0.213209	-0.0344538	1
4.32	0.82072	0.213521	-0.0342408	1
4.33	0.820195	0.213833	-0.0340275	1
4.34	0.819669	0.214145	-0.0338139	1
4.35	0.819142	0.214458	-0.0336	1
4.36	0.818615	0.21477	-0.0333858	1
4.37	0.818088	0.215083	-0.0331712	1
4.38	0.81756	0.215396	-0.0329564	1
4.39	0.817032	0.215709	-0.0327412	1
4.4	0.816504	0.216022	-0.0325257	1
4.41	0.815975	0.216335	-0.0323099	1
4.42	0.815445	0.216649	-0.0320938	1
4.43	0.814915	0.216962	-0.0318774	1
4.44	0.814385	0.217275	-0.0316607	1
4.45	0.813855	0.217589	-0.0314436	1
4.46	0.813323	0.217903	-0.0312263	1
4.47	0.812792	0.218217	-0.0310086	1
4.48	0.81226	0.218531	-0.0307906	1
4.49	0.811728	0.218845	-0.0305723	1
4.5	0.811195	0.219159	-0.0303537	1
4.51	0.810662	0.219473	-0.0301347	1
4.52	0.810128	0.219787	-0.0299155	1
4.53	0.809594	0.220102	-0.0296959	1
4.54	0.80906	0.220416	-0.029476	1
4.55	0.808525	0.220731	-0.0292558	1
4.56	0.80799	0.221046	-0.0290353	1
4.57	0.807454	0.22136	-0.0288145	1
4.58	0.806918	0.221675	-0.0285934	1
4.59	0.806382	0.22199	-0.0283719	1
4.6	0.805845	0.222305	-0.0281502	1
4.61	0.805308	0.22262	-0.0279281	1
4.62	0.80477	0.222936	-0.0277057	1
4.63	0.804232	0.223251	-0.027483	1
4.64	0.803693	0.223567	-0.0272599	1
4.65	0.803155	0.223882	-0.0270366	1
4.66	0.802615	0.224198	-0.0268129	1
4.67	0.802076	0.224513	-0.026589	1
4.68	0.801536	0.224829	-0.0263647	1
4.69	0.800995	0.225145	-0.0261401	1
4.7	0.800454	0.225461	-0.0259151	1
4.71	0.799913	0.225777	-0.0256899	1
4.72	0.799371	0.226093	-0.0254643	1
4.73	0.798829	0.226409	-0.0252385	1
4.74	0.798287	0.226725	-0.0250123	1
4.75	0.797744	0.227041	-0.0247858	1
4.76	0.797201	0.227358	-0.024559	1
4.77	0.796658	0.227674	-0.0243318	1
4.78	0.796114	0.227991	-0.0241044	1
4.79	0.795569	0.228307	-0.0238766	1
4.8	0.795025	0.228624	-0.0236485	1
4.81	0.794479	0.228941	-0.0234201	1
4.82	0.793934	0.229257	-0.0231914	1
4.83	0.793388	0.229574	-0.0229623	1
4.84	0.792842	0.229891	-0.022733	1
4.85	0.792295	0.230208	-0.0225033	1
4.86	0.791748	0.230525	-0.0222733	1
4.87	0.791201	0.230842	-0.022043	1
4.88	0.790653	0.231159	-0.0218124	1
4.89	0.790105	0.231476	-0.0215814	1
4.9	0.789557	0.231794	-0.0213502	1
4.91	0.789008	0.232111	-0.0211186	1
4.92	0.788459	0.232428	-0.0208867	1
4.93	0.787909	0.232746	-0.0206545	1
4.94	0.787359	0.233063	-0.020422	1
4.95	0.786809	0.23338	-0.0201891	1
4.96	0.786258	0.233698	-0.019956	1
4.97	0.785707	0.234016	-0.0197225	1
4.98	0.785156	0.234333	-0.0194887	1
4.99	0.784604	0.234651	-0.0192546	1
5	0.784052	0.234969	-0.0190201	1
5.01	0.783499	0.235286	-0.0187854	1
5.02	0.782946	0.235604	-0.0185503	1
5.03	0.782393	0.235922	-0.0183149	1
5.04	0.78184	0.23624	-0.0180792	1
5.05	0.781286	0.236558	-0.0178432	1
5.06	0.780731	0.236875	-0.0176068	1
5.07	0.780177	0.237193	-0.0173702	1
5.08	0.779622	0.237511	-0.0171332	1
5.09	0.779066	0.237829	-0.0168959	1
5.1	0.778511	0.238147	-0.0166583	1
5.11	0.777955	0.238466	-0.0164203	1
5.12	0.777398	0.238784	-0.0161821	1
5.13	0.776842	0.239102	-0.0159435	1
5.14	0.776285	0.23942	-0.0157046	1
5.15	0.775727	0.239738	-0.0154654	1
5.16	0.77517	0.240056	-0.0152259	1
5.17	0.774612	0.240374	-0.014986	1
5.18	0.774053	0.240693	-0.0147459	1
5.19	0.773494	0.241011	-0.0145054	1
5.2	0.772935	0.241329	-0.0142646	1
5.21	0.772376	0.241647	-0.0140235	1
5.22	0.771816	0.241966	-0.013782	1
5.23	0.771256	0.242284	-0.0135403	1
5.24	0.770696	0.242602	-0.0132982	1
5.25	0.770135	0.242921	-0.0130558	1
5.26	0.769574	0.243239	-0.0128131	1
5.27	0.769013	0.243557	-0.0125701	1
5.28	0.768451	0.243876	-0.0123267	1
5.29	0.767889	0.244194	-0.0120831	1
5.3	0.767327	0.244512	-0.0118391	1
5.31	0.766764	0.244831	-0.0115948	1
5.32	0.766201	0.245149	-0.0113501	1
5.33	0.765638	0.245467	-0.0111052	1
5.34	0.765074	0.245786	-0.0108599	1
5.35	0.76451	0.246104	-0.0106144	1
5.36	0.763946	0.246422	-0.0103685	1
5.37	0.763381	0.246741	-0.0101222	1
5.38	0.762817	0.247059	-0.0098757	1
5.39	0.762251	0.247377	-0.00962885	1
5.4	0.761686	0.247696	-0.00938168	1
5.41	0.76112	0.248014	-0.00913418	1
5.42	0.760554	0.248332	-0.00888637	1
5.43	0.759988	0.248651	-0.00863825	1
5.44	0.759421	0.248969	-0.0083898	1
5.45	0.758854	0.249287	-0.00814103	1
5.46	0.758287	0.249605	-0.00789195	1
5.47	0.757719	0.249924	-0.00764255	1
5.48	0.757151	0.250242	-0.00739283	1
5.49	0.756583	0.25056	-0.00714279	1
5.5	0.756014	0.250878	-0.00689243	1
5.51	0.755446	0.251196	-0.00664175	1
5.52	0.754877	0.251514	-0.00639076	1
5.53	0.754307	0.251832	-0.00613944	1
5.54	0.753738	0.25215	-0.00588781	1
5.55	0.753168	0.252468	-0.00563586	1
5.56	0.752597	0.252786	-0.00538359	1
5.57	0.752027	0.253104	-0.00513101	1
5.58	0.751456	0.253422	-0.0048781	1
5.59	0.750885	0.25374	-0.00462488	1
5.6	0.750314	0.254058	-0.00437134	1
5.61	0.749742	0.254376	-0.00411748	1
5.62	0.74917	0.254693	-0.0038633	1
5.63	0.748598	0.255011	-0.00360881	1
5.64	0.748025	0.255329	-0.00335399	1
5.65	0.747453	0.255646	-0.00309886	1
5.66	0.746879	0.255964	-0.00284341	1
5.67	0.746306	0.256281	-0.00258765	1
5.68	0.745733	0.256599	-0.00233156	1
5.69	0.745159	0.256916	-0.00207516	1
5.7	0.744585	0.257234	-0.00181844	1
5.71	0.74401	0.257551	-0.0015614	1
5.72	0.743436	0.257868	-0.00130404	1
5.73	0.742861	0.258186	-0.00104637	1
5.74	0.742286	0.258503	-0.000788379	1
5.75	0.74171	0.25882	-0.000530071	1
5.76	0.741134	0.259137	-0.000271445	1
5.77	0.740559	0.259454	-1.25015e-05	1
5.78	0.739982	0.259771	0.000246759	1
5.79	0.739406	0.260088	0.000506337	1
5.8	0.738829	0.260405	0.000766232	1
5.81	0.738252	0.260721	0.00102644	1
5.82	0.737675	0.261038	0.00128697	1
5.83	0.737098	0.261355	0.00154782	1
5.84	0.73652	0.261671	0.00180898	1
5.85	0.735942	0.261988	0.00207046	1
5.86	0.735364	0.262304	0.00233226	1
5.87	0.734785	0.26262	0.00259437	1
5.88	0.734207	0.262937	0.0028568	1
5.89	0.733628	0.263253	0.00311955	1
5.9	0.733049	0.263569	0.00338261	1
5.91	0.732469	0.263885	0.00364599	1
5.92	0.731889	0.264201	0.00390969	1
5.93	0.73131	0.264517	0.0041737	1
5.94	0.73073	0.264832	0.00443803	1
5.95	0.730149	0.265148	0.00470267	1
5.96	0.729569	0.265464	0.00496763	1
5.97	0.728988	0.265779	0.00523291	1
5.98	0.728407	0.266095	0.0054985	1
5.99	0.727826	0.26641	0.00576441	1
6	0.727244	0.266725	0.00603063	1
6.01	0.726662	0.26704	0.00629717	1
6.02	0.72608	0.267355	0.00656403	1
6.03	0.725498	0.26767	0.0068312	1
6.04	0.724916	0.267985	0.00709868	1
6.05	0.724333	0.2683	0.00736648	1
6.06	0.723751	0.268615	0.0076346	1
6.07	0.723168	0.268929	0.00790303	1
6.08	0.722584	0.269244	0.00817178	1
6.09	0.722001	0.269558	0.00844084	1
6.1	0.721417	0.269872	0.00871021	1
6.11	0.720834	0.270187	0.0089799	1
6.12	0.72025	0.270501	0.00924991	1
